speech_rate,pause_frequency,pitch_variability,label
143.35644412138524,0.21315945615090165,0.4245725077602997,1
180.02553767023457,0.22212958107226863,0.39743993553013207,0
139.70270675192435,0.13206468796169166,0.27317700646602133,0
189.57302575097006,0.12499154513130481,0.5998734105502465,0
165.72241095196492,0.1421827413250407,0.42431035778482934,0
185.95089689371974,0.15192866209881267,0.20507204932942646,0
140.72405460700242,0.22155098900626277,0.3746174053700048,0
158.10059208888387,0.20829433697342084,0.3065863066319757,0
130.6144160331127,0.1769234693627247,0.22232879091405888,0
166.87978504238393,0.07844066170765564,0.1930090856833791,2
167.98083065674248,0.06559890777015623,0.3994893334888379,2
197.94047836402373,0.16202313724008516,0.24020545353758663,0
159.64079594439298,0.19401316028003585,0.28981236449629477,0
164.48188405012186,0.1460216475506931,0.20789740717734714,0
140.58339246992438,0.24574522524892026,0.2251842062701409,0
160.82758745270476,0.0958779478109782,0.28730707999285277,2
142.40217582624834,0.08958240252522004,0.3388182292724151,0
152.31721517684,0.11678595127628394,0.1,0
153.49031323091592,0.1148851393404382,0.301691979916675,0
142.9539025330166,0.17631429343409896,0.22538789874149645,2
151.25890193083987,0.12891440740782484,0.44023626534502247,0
142.49409660573158,0.07260797693606691,0.5942752646005437,0
142.4053774993232,0.19457892283475584,0.26407209650462843,2
171.53329303004543,0.06200240369639351,0.12777714392868053,0
153.50827283652822,0.09643908884946453,0.3116876969918566,0
156.94132544400554,0.06886467146280655,0.2794570670506795,0
120.85390462028928,0.16035606385354367,0.49713506490012904,1
158.4691666366078,0.1593023856075606,0.46665893433755423,1
160.60846927950476,0.24582271605081765,0.38653749705965645,0
142.03322754622494,0.19569133280727752,0.24133059187873418,0
191.70059352521383,0.22208230916711003,0.36777665661808034,0
104.2154547163187,0.16443048256492465,0.32650063590683037,0
165.68734271541092,0.10115340894547181,0.32413232032993905,0
164.25609609909725,0.1564053800996748,0.14417701514321296,0
160.83165863998823,0.17962105036936532,0.40617953384536465,0
153.52425411277247,0.18519036911257875,0.3107808328311235,2
161.01358645250076,0.12637939279458288,0.28991586524554247,0
167.36350959111786,0.17443932368911996,0.23998435049911723,0
135.48224832336012,0.10334860145793676,0.22063835003466223,0
155.98391244360178,0.09783612029446415,0.3317258581278982,0
146.33366315953393,0.09421076443072575,0.12508371981419178,0
128.12463199548984,0.15123129942783983,0.37894987596500423,0
164.3433994922658,0.0911081822461848,0.19458945630043145,1
138.71279150631932,0.1287627805064496,0.1,2
120.04282650441066,0.1951458275706979,0.4821895315926021,0
139.217786785967,0.09854351609608475,0.21419129506544216,0
134.02202203813738,0.12478439832478415,0.22778408384783042,0
170.5695801838022,0.15358156383880847,0.41345383310080747,0
153.06386281116156,0.16234434507661333,0.48544309005166414,0
177.6476549137988,0.12503547045972194,0.14669984213965698,0
136.66887537533907,0.18934300343675786,0.20438319397493304,2
167.48339743793,0.17952261503923622,0.21173211778394033,1
206.79245829615826,0.20699283021808515,0.39348016626956545,1
157.1206493425428,0.145919903782647,0.46391321279295333,1
167.23297724646307,0.12435905952718282,0.1919747438421921,0
163.87035328450813,0.11586839889939389,0.441474533796822,0
121.55849345148347,0.16535137589646814,0.22909658884712977,0
161.716345949349,0.13114221085943634,0.3336122902945572,2
156.12912641299138,0.12154151111596054,0.1728546300572182,0
144.80505233203382,0.12758563678773388,0.28780695864180017,0
132.31927251590238,0.1158154757437874,0.28888872859272835,0
163.87966480654075,0.1599510556381366,0.26848416936847264,0
130.55192520778758,0.07937084087279694,0.3384970981319697,0
192.67291209363793,0.16515081462374814,0.19929691351474738,0
152.28338166976258,0.1838274380201475,0.21162767018131584,0
125.53385904426993,0.12095604309113511,0.34378721449493554,0
139.7200744334332,0.24610184698032736,0.43420353309757287,0
144.43731323420366,0.15088106554884265,0.2977186305952077,0
198.24753307847692,0.07193285084500556,0.35036707734621725,0
132.30822106381007,0.13593785468316646,0.375808001029734,1
147.67565473497226,0.15313280724678982,0.3830505188633492,0
139.24343260269956,0.1724483777785107,0.20464752741633613,0
159.9851697116333,0.13712847379445767,0.2222989769795096,0
139.5623317258991,0.09942148621478045,0.2309925406056465,1
127.2188666772058,0.09525096909438585,0.49286338008939645,0
146.09410840407602,0.11732003574091643,0.3508192939171904,0
144.01212313335515,0.12211123187406185,0.3463315720385017,1
138.15511244751974,0.09325129175503713,0.33662357531837384,1
139.22379282205765,0.11335934194481503,0.16792065963805008,1
173.69391595762005,0.18297292622196776,0.49381904707770385,0
143.6051957146499,0.23242063038472432,0.3479187530786961,1
127.31744675043134,0.18777308569354817,0.37231601126549524,0
140.75768072400288,0.2152930543093406,0.12344787110841976,0
151.08671318930786,0.19870592341168491,0.3779643852361518,1
123.27460726897291,0.1916565164199172,0.2643787549872373,1
182.51955920012796,0.13311018684713358,0.16772170252737625,0
167.35158955012545,0.15704554391934736,0.20462363341282025,1
178.60345487237558,0.1289690328771989,0.17351057915466336,0
157.84256250975366,0.13904464188331864,0.17182158048853896,0
108.12605099739798,0.1534083550193293,0.306054782036421,0
180.70667433277026,0.18567830757895135,0.2613237211268349,0
132.72863280580214,0.17116616907575619,0.3334069362161387,0
134.356265119958,0.14190853684928217,0.46759758710680044,0
153.12650287910887,0.1527769370445833,0.28704962863726624,0
177.56459693340298,0.17167318370967632,0.1,0
171.065742679048,0.18336972190289175,0.27580417884521835,1
168.12562240352042,0.07405024183713986,0.41933944363978715,0
143.76345894250895,0.09613055180505314,0.291406052750317,0
143.44784947815776,0.20536552669696712,0.4529330653691702,2
156.91887335960132,0.1469565215034471,0.3452941593137819,0
147.39858317432936,0.12879617033165106,0.11617302656026107,1
167.78635814658708,0.13682502635369806,0.31095822504383586,0
166.60235328990453,0.1368147347211723,0.32970012942647287,2
161.82682642345412,0.17789688907621867,0.4080355801273644,1
99.48077436461243,0.09459918030096165,0.48196365716115686,0
152.55976727354528,0.15123888732483806,0.3907725519708699,0
147.82292238534598,0.1623058864725202,0.3440479797387217,0
153.36051203519062,0.16981339582827515,0.3676188271578346,0
134.91350722907185,0.16114319981051464,0.2831993193550432,0
123.50428179201549,0.1757953115157014,0.15371221631925705,0
159.2627695995008,0.12136519244708435,0.304149608622286,0
142.87397364535877,0.10290986338375221,0.3365290327458905,0
161.49385987415198,0.2728502221625257,0.17963423740880768,1
136.58171244630458,0.13493676577128816,0.4326621639499941,1
178.31821280985355,0.1407772764672716,0.40054110154824313,0
170.02129685141526,0.18389200488589422,0.16282385847121306,0
155.93654217091762,0.22980446460971204,0.43658322887898743,0
145.73423173228105,0.1227735941532652,0.26916856307901527,0
167.04817755596395,0.10005923659052371,0.2221508434881651,0
157.8509563047481,0.08789233246041947,0.4079277692746526,1
154.77168375861208,0.22965531107514628,0.29489455872399417,2
170.85730819119217,0.09809465067694828,0.48991853208368696,0
178.5307230881328,0.14862220317422165,0.2147111956113249,0
124.9517763102891,0.10113575839785155,0.1268342476027345,0
128.99231785300387,0.0775822041020848,0.27195617188338583,2
134.39478549042403,0.13538123234531568,0.3789222499060473,2
119.95150804712897,0.10311066668294197,0.20728570144644565,0
148.74502948861698,0.11541857872883435,0.16698996172001207,0
162.00232910489012,0.2503052548708702,0.3228927402702754,0
149.57163410095328,0.17124480520862015,0.15363127898324833,0
139.31756716774208,0.19657347597769945,0.3306692699613414,0
172.52915514258316,0.19123297814246265,0.2659376948771823,0
152.811128064135,0.14495695384604876,0.34944664883523735,1
156.85965934732636,0.1280140820311188,0.1616171196075398,0
173.0846960979952,0.16244673059305584,0.42981631514439034,2
147.53516122297734,0.15842253849662472,0.281696551500631,0
191.2042814524936,0.12155972914173459,0.3763522667904823,0
141.04369992256468,0.15649239152334302,0.3959875461284889,0
189.958964090258,0.1146835146651854,0.1842555047634044,0
130.5052963617516,0.141427103467958,0.38822575096080764,1
160.34969805760883,0.13323582627413313,0.15749332248556744,0
137.14935662387526,0.08655637036971103,0.1629862257240107,0
172.39132233962184,0.05,0.49639992359884344,0
140.43534784283142,0.10304683750301503,0.41118533687966247,0
155.8174238128817,0.24020523322931506,0.5073664175433755,1
136.9891600791686,0.1345159108981636,0.26297859693920894,2
168.7445034733323,0.1887984080448202,0.31024286640780085,0
136.8849747872172,0.05,0.3527354746752363,2
183.66829689485337,0.0995856966017836,0.29878044334061055,0
130.0800578607722,0.08227551913188247,0.22538639793040954,0
123.08744163343707,0.13988499949564426,0.21039153021199508,1
169.03104156158173,0.27109777402676216,0.32138622328289496,0
138.16712719472957,0.1730119471613959,0.1933140158337695,0
149.8552537310093,0.2347806266639043,0.19051365076331472,0
143.5551769232856,0.13727816361571682,0.33935720111545925,0
123.7478346569462,0.21824346869275357,0.29048406485143846,0
148.46012671723324,0.2536628353341445,0.3937206270581685,0
175.29831789944603,0.1445315466794771,0.25750885899171577,1
170.0627400661113,0.12303676443863175,0.24187440500244645,0
154.6358552525185,0.08410945315049236,0.3423553396035471,0
172.24536586070215,0.1345469870711515,0.21879751254461727,1
128.80962830611648,0.15409483376003955,0.23418722744433146,0
143.49091342189988,0.25154768086745743,0.2381545609620585,0
157.91609881460417,0.08525130129519568,0.2790297893704447,2
147.39170346365776,0.1529830946848489,0.47724365432959026,1
145.06353339046885,0.05928459393051913,0.16232111750428427,0
125.9871253535781,0.1286618585580716,0.4295507582117459,0
108.37317222714577,0.16556976787060093,0.3737786756289917,0
166.35732849899273,0.1756291576344279,0.4566978847369993,0
154.8644314650445,0.1794511539820961,0.6,0
168.03996756420185,0.16987020164434227,0.44314530207878555,0
141.25528115683252,0.17902109700481206,0.3925666947907861,0
135.74444230344812,0.15228695645013315,0.16875036483749825,0
150.1309593327327,0.09760668470055141,0.1813777738488957,0
167.08399297225634,0.057417151815997186,0.33601901843652215,1
145.37095570024692,0.12266560891313916,0.13019238520804352,0
166.03570368656972,0.1432692283468385,0.3615439251291219,0
129.87383988813826,0.21269658985877402,0.1,0
146.77105733660267,0.14496991624219063,0.41522333855646154,0
148.5977171184394,0.14017154828916537,0.2678299688066401,0
174.5277988784384,0.16927635634208898,0.31265969454701886,0
154.15254796031817,0.1364994006274399,0.22516277035795174,0
184.9215503658839,0.1905270999473469,0.11014735897774275,1
123.04630400105034,0.2489666809191939,0.42346952791942616,0
152.5983780882256,0.25953927571053503,0.4335701394954714,0
153.5879607836089,0.15485203136222445,0.2648512234796302,0
162.40186395173734,0.1668446182347724,0.3661929564734008,0
133.73280127102217,0.22894280601867417,0.2609108579789596,0
183.68892678821672,0.14250189885518644,0.32884898442662464,0
150.25927882943517,0.18395960709620895,0.37591391989201095,2
128.25864974130164,0.09324199351570873,0.35550849245738736,0
149.67950019172764,0.1344580425862501,0.43409696134093456,0
143.73676954239772,0.20780573083226536,0.35188806757053354,0
205.6647028449466,0.11409021831061883,0.3028084617038595,1
170.99887199050028,0.1435974410635161,0.2238581032122578,0
150.99322711416434,0.07128951771989402,0.2521494619676079,0
147.7616662960159,0.25028841472548186,0.3810051396725016,1
169.0211372496293,0.21315140349084516,0.1498173481085881,2
169.97724320656428,0.15940497830763742,0.4105807303412796,0
91.76900161358702,0.1753756436041164,0.27188562739854666,0
162.85986309466668,0.16979490534716843,0.218139409559211,0
150.55933087957254,0.21921558765153928,0.19012758232185326,0
123.77712356426048,0.12405999788143138,0.3674367785648387,0
167.60428279248353,0.1866133809964116,0.2985358646196682,0
194.9237602711653,0.20387082494260866,0.458876522322982,1
161.1359189365556,0.21076629852382284,0.17369243494740788,0
172.0085688451373,0.05,0.24218363769381368,0
186.08238183928808,0.12003627608674276,0.29077788418725864,2
133.39475698559897,0.09904146893490479,0.22481432560300657,2
112.84857109666166,0.1574794142785343,0.3006118664141803,0
163.13732126619004,0.05,0.33195007664155185,0
145.04776927117098,0.05,0.348448423912974,0
122.51653095256914,0.258504749593813,0.4506167130884461,0
148.43660127728413,0.18088446941316702,0.16965275712184194,0
164.5509474758124,0.15605046215994056,0.33377603199353106,0
147.0205667047128,0.1681836323919491,0.23530571804118333,0
134.26344738529926,0.15731704618745898,0.34300133800235844,0
145.52985879406978,0.1998675328275763,0.34313321863530466,0
149.6104706939731,0.11837779039680105,0.20130806167676685,0
111.41035474747835,0.15933074130367847,0.2098847657365912,0
147.14450093658613,0.16137106339688576,0.3511643063469575,0
123.11319055710217,0.09765710207708311,0.30234045107441304,0
163.18051904042193,0.2138491529531526,0.27803781592683957,0
118.77914848826444,0.12771616300492952,0.36579868297749735,2
170.25384409101872,0.20087108349044505,0.37317184758621313,0
141.81669861572118,0.155745636318574,0.2470369887298297,0
139.14048586455976,0.2316792416204529,0.21479468623575,0
155.88909194603943,0.09793104557392379,0.17380810231623578,0
132.67931109553217,0.0957620599244775,0.3033454120201485,0
155.57491508260128,0.10471522044978457,0.1576839722851435,0
135.3578245062326,0.1566647775257187,0.3099428458229034,2
138.86530975350462,0.22707341978891027,0.4216836791424439,1
158.1070833865827,0.22965468090826252,0.2646540229713716,0
127.22838532531235,0.05,0.24637957194598362,0
124.71325396475287,0.16248535806112693,0.4997844773627145,0
154.96451014820684,0.05,0.4509701819187646,0
149.4620029502123,0.18975158968925174,0.22354021294445858,1
153.37385489618785,0.20590847074476035,0.3139013181058975,0
156.55278473442843,0.14798778626539072,0.33286782423480826,0
151.14751107613964,0.15419907887473772,0.32036604227261783,0
162.16185247934138,0.153681944647012,0.4814673447712788,0
151.94872573957318,0.11077790406293767,0.308722989241942,1
109.85392200649395,0.171585289266074,0.32372348756310165,0
115.04230810676289,0.13842959991733714,0.3688662295146416,0
188.55898360484167,0.19651458546448092,0.41899197160476676,0
150.00143734117725,0.1443186532740385,0.3936899194304106,0
169.00483303434194,0.10694884467558705,0.35380847863116394,0
143.08592188745848,0.07320676645672447,0.14413001946060916,0
148.8396981121214,0.056796758747214376,0.2511862275941574,0
140.93270691458312,0.21562546719772174,0.3819421207205271,0
199.31854662922728,0.12711053235704903,0.32503986972793053,0
155.06484844728286,0.16692870950408242,0.38261286338229517,0
139.30284188987605,0.23916149458722594,0.4887166061671248,0
116.96920573139619,0.12185978343510542,0.18230367949406756,0
189.47466885471704,0.11862612578094231,0.4137910174804584,2
146.73443229543392,0.1433919123822338,0.2669636537506369,0
164.88458239123196,0.15147163502099964,0.3935349819274732,0
167.11994580613091,0.24437756751279233,0.29587792566318827,1
140.74338953139258,0.22829102970470566,0.5127004538892995,0
163.44905550772313,0.18104377079533734,0.3130086936261738,0
137.91723426496765,0.2224706884498434,0.23594857756440196,1
130.19147275921168,0.14108904937160718,0.34198746227917676,0
173.28929385024423,0.16495822835942392,0.332394278071827,2
146.836212403556,0.13492431777306524,0.4138097094110448,0
160.3702566720531,0.08548158087101802,0.34480527986049253,0
158.21841987763543,0.21019373708967976,0.5475064639169303,1
162.75863920110578,0.17658493669949304,0.2888595864597728,0
118.8692613159675,0.15090367367118318,0.2900380050219526,0
138.2941893736726,0.14987660753439122,0.23961139499469455,1
143.5104968500715,0.07468925645467457,0.30856683383541766,2
133.37042654197018,0.10112623334236423,0.3231059121082954,0
158.58013696032776,0.16680765850570123,0.32812105299558775,2
173.73786155191794,0.1235443666362747,0.3067187675493999,0
176.90369310692597,0.1391143479391255,0.23901787832727012,0
143.21590469580232,0.1447671967610449,0.21183348719176448,0
155.83931724915814,0.11587656154914446,0.26248262751644436,0
158.91287008980197,0.10160408399879747,0.41415376602351134,0
162.4251218840706,0.06938211845373131,0.4356799685491479,0
132.4372985385471,0.14267408604942297,0.2923035463559565,0
186.41160536529932,0.18093042738051418,0.20584170335325752,0
168.53040368692888,0.06781829288900247,0.2918826389683209,2
169.05298687384882,0.1487976087450087,0.509166543527008,0
174.06920113800794,0.16405716263457804,0.399896783531662,0
160.6827188453197,0.10052097981354276,0.35507426915325474,1
129.45373153898055,0.2211070905774044,0.3962684917052569,0
147.22054536889786,0.1307142315480796,0.4540566611341313,1
116.97893209876169,0.14493701557717445,0.18471337984528802,0
158.30145019398168,0.14193652497010106,0.2607960131302877,0
146.61572683668908,0.061461278870447195,0.24712783671631844,0
149.18955232946138,0.2004376035842022,0.35871143970709835,0
174.08002260171304,0.10222406157903813,0.3160110890639597,0
140.86011922887081,0.13817397422971317,0.3756311290689408,0
144.95753682455847,0.17988305006389976,0.24931126501327772,1
150.43946591926434,0.22304517130722668,0.43719520506791565,0
113.20015501172735,0.09600338590515803,0.2930666291850698,0
144.67872688475993,0.12767582072027864,0.3694545551958183,0
100.28410175427634,0.21912093150035766,0.419540649892294,0
138.28956876208522,0.17318569396377234,0.41151243154949685,1
167.10378106785654,0.1835585679525804,0.33608284084017964,0
158.94533116502137,0.0974434132111916,0.3819346906382545,0
138.10359379091847,0.1310395235036721,0.4741660663972287,0
150.81596436447626,0.14160822838097845,0.3513601233974696,0
128.50020865739188,0.10710526213285129,0.22703535979384198,0
149.9531319370096,0.06627151871630463,0.3583050730963885,2
208.6064057098502,0.12447507206182021,0.29627187819804096,0
186.91602640743864,0.21771440997922148,0.1,0
151.05244260034522,0.1529586732780248,0.34619980237030923,0
153.20288329830748,0.21871454567866883,0.3116650650015607,0
130.40869370730897,0.15895104571147597,0.4156417771497438,0
133.964217840979,0.11176461352060187,0.22499063425116933,0
157.2436864420939,0.21388095066158608,0.14942903376206923,0
139.5021486872703,0.16061630703339494,0.3168680859410509,0
168.08299189703163,0.19809194162136987,0.33801773876054464,1
181.39371361955514,0.09658359144397141,0.3093832945385569,0
156.6524156956208,0.20193781448072518,0.30207086836854036,0
152.03474411679852,0.20344446377720993,0.19312730457936733,1
116.38440750178697,0.16448835721782676,0.2861082863025077,2
164.952204905441,0.10965389570951087,0.2651594170495585,0
127.12657396921884,0.1476995585643694,0.407270874076744,1
141.6398174273316,0.1805645573619122,0.3379325364030614,0
169.1915178477027,0.16172850099682667,0.2722002878254805,0
170.59516328618065,0.1800541369053882,0.4723884876422766,1
140.66984945299765,0.20061229538264524,0.27310923237849904,2
141.8216893016003,0.11757766733140393,0.3557786723886163,0
136.01362253486656,0.09224621895199303,0.28330786664107177,0
126.04292509348178,0.1481230599313879,0.4631152515028004,0
137.30409035791516,0.1335128420565066,0.30868597758136107,0
117.73739962170623,0.1892923206578075,0.31164142278906737,1
163.6612516301653,0.09627508051705959,0.28601296412272864,0
157.89047210323753,0.201019093708884,0.3196511926001215,0
161.21058569741027,0.2176806054773383,0.41995378386479093,0
130.91191898849715,0.1500152482131145,0.38458438446846877,1
126.09858872969887,0.1530368062790652,0.3028076181116171,0
151.07028548627122,0.11162267493849234,0.4701325106456654,0
151.2820512990045,0.12286695505129668,0.3872985641342569,2
147.05460344974108,0.1295831659677158,0.25618188808026504,0
144.21033461624302,0.22214700339189652,0.16196516462660618,1
184.21551555388774,0.14640646070946128,0.25849861982034295,0
158.52050023585957,0.08389135216799957,0.34133487785502525,0
189.41356782932982,0.16276771710560017,0.35972003706314265,0
175.37930050863267,0.1913145062311138,0.4359137683302019,0
184.0654185203469,0.14872943153392024,0.19054540248809998,0
128.51074467287995,0.22346067198634945,0.2560844666053189,0
161.8634198199606,0.1888754333632949,0.1822357330125487,0
141.36469022013253,0.0975435635056073,0.16612007884205543,0
116.73226577280934,0.12242835938017989,0.23721812540466813,0
179.92006339111052,0.16131131407123045,0.3366612244294021,0
144.12614948588742,0.06669053809866962,0.3771394434890316,0
128.8979673946663,0.16681783687353072,0.20516458933783252,0
141.70872273502613,0.06192087863726757,0.21907240806127598,0
134.07551754452362,0.20117167277822548,0.1220176824676566,0
136.12604064766666,0.19536368423958542,0.32143522082769954,0
145.56793219634702,0.17523906804575354,0.22678610980292616,0
184.61630386089485,0.11620608178238442,0.46630313782118477,0
136.6736556691075,0.15851014123067694,0.34098087996495946,0
183.1854132843838,0.12433112562426754,0.2828554256543225,0
166.97673591959042,0.09845923612749669,0.23588875724555475,0
157.92543127172172,0.13306284941142946,0.15053297798057705,0
164.9624006450375,0.1849132768246048,0.1632128223054569,0
150.27311327674914,0.15219070964158804,0.2377859045427865,2
175.7210020772685,0.22253549620672114,0.2301097117975695,0
161.33960526534202,0.18828902697401373,0.20008281571540054,0
116.70668029948973,0.18293454069528092,0.33770947274423446,2
155.9250386377993,0.0695536725277198,0.3514265592414859,0
165.6794628598523,0.13574207349223608,0.2541367602698272,0
144.21997562797566,0.09678137947829002,0.4935152268265317,0
152.52511745427864,0.1408498560188048,0.12532706334839078,0
137.74284010651186,0.11533619380384215,0.3058163898972263,0
122.4474868787288,0.13111975234710305,0.27814197959120746,0
118.99246258137521,0.20305813661869254,0.24492991180327434,0
119.25864025862273,0.17376249645029168,0.23023371539869403,0
163.38089484941065,0.20035572144908176,0.2993040117087642,1
100.19436583247342,0.06996584454920071,0.2774472172678271,0
136.67040146073037,0.15289873483078317,0.26081234728874403,0
134.68693429509244,0.19833524906983005,0.17012803650106254,0
144.3568092802507,0.22531479574435778,0.13818881821895007,0
112.87136900127595,0.07259558051537533,0.27114835248044344,0
158.07776189481237,0.1324258181919415,0.25979038955034695,0
124.53677211680201,0.20171133370023814,0.28029631397231725,0
172.64811081418537,0.14038608435942773,0.2891378202110491,1
137.56468624822335,0.1044791162915138,0.2477497658117182,0
148.0877395317616,0.07250004107519961,0.27875925761817943,0
150.07547713110412,0.10256492326684165,0.21464716918965054,1
154.88482105721144,0.06555491657181353,0.45239458091632834,0
150.74028754992284,0.15292302284170128,0.2200259851850031,0
141.45778902534735,0.194815509288933,0.26290192905346593,0
156.86097061388085,0.0869512620545698,0.22762112108861193,0
159.3229426098991,0.16288648706055264,0.2259418459795097,0
134.6973066578076,0.19226355147229335,0.30246415666379467,2
158.52735637947114,0.1498645836575825,0.2897765790116988,0
173.8344060480339,0.06946528525413773,0.25405396096247895,0
164.11788392209104,0.16931057773312516,0.2716524008445688,0
168.64750483294375,0.14726765276177647,0.22801864490067292,0
153.43841697814892,0.14217476756995723,0.34017256377261607,0
131.27699107850242,0.12265813771197676,0.5055192742590714,0
133.8071108059271,0.15433937131370207,0.21251587227667815,0
156.39775935708823,0.175490895422348,0.33939632237346046,0
168.85527450304622,0.26953240671679246,0.304494895702071,0
205.71823827988112,0.15561660341936023,0.366862975813259,2
169.63643888877206,0.22555705800063366,0.36967929604960714,0
126.59128485004996,0.16788775417134383,0.32054126972186603,0
134.65454855280035,0.14502358361761233,0.29601794238849,0
195.57034631911998,0.15742737638556462,0.2565549800351553,0
145.71222136046444,0.08891318151537453,0.22350396468913644,0
150.95029269522578,0.16529301353760187,0.2903154339048215,0
130.79166159181543,0.05039674675893137,0.17154111685823195,2
181.30206811148489,0.1068666821055734,0.24061440098825312,0
160.0066641464125,0.15549215465669053,0.41068536244725684,0
134.50797304229377,0.20969911365894223,0.3098512221079691,1
130.12349422285456,0.2215312198499197,0.38926644189355497,0
156.14407891795744,0.13817267101795325,0.4469643886658424,0
150.88412349760904,0.15778586597652203,0.28229705440851827,0
166.64220434442254,0.1992181234791014,0.32073258341936417,0
160.939369462544,0.08352532139035405,0.2698154105847244,0
144.71039302462754,0.17023737526577518,0.21873942395243934,0
139.12396809077268,0.10860535663170953,0.20470317406675953,0
146.80115703402333,0.14140874776616405,0.3843150372596491,0
138.98638306686476,0.12704883747528423,0.3208627280485648,0
147.39608934390478,0.17176790635240738,0.48466030720810527,2
150.32881857238763,0.1775151837004545,0.3972052012923891,0
132.04138213239887,0.19455393386986986,0.2268787010463632,0
162.61359724195762,0.1674099414232224,0.3840342180226771,0
142.5914457106066,0.1585826884984448,0.26949244608977446,0
133.16231299429313,0.24270119002193008,0.42168597091290017,2
142.96785143436264,0.07378204649014113,0.25136661227569795,0
154.84516313240573,0.23478049300646198,0.19475740397573274,0
151.66076399626607,0.13550890455658016,0.22042449229385902,0
158.44236229808925,0.17854457931841525,0.2255335097585086,1
167.96692250151057,0.13371701597031993,0.21597482353813358,1
176.09880408016068,0.11487291852241868,0.2427391724394893,2
155.70972325376107,0.1742288596397114,0.38566918703252373,0
128.61195225529008,0.20210641543072216,0.4796044208266184,0
144.61778394939398,0.17365039774837027,0.16698104844464962,0
129.91363231233984,0.12289421066585587,0.4263513042833149,0
183.93708147424564,0.3305675031407835,0.25222962840255714,0
189.74801765054326,0.20992868354331262,0.33478825312022337,0
163.00622394992686,0.19666711521036262,0.13458539694267024,0
167.16917685278062,0.13235178846288978,0.3524035017344856,0
155.0188638647332,0.11874171058554803,0.1,1
157.32111830921582,0.13600804620785303,0.3313935072310165,0
118.05091563341755,0.20407032721962415,0.32572560470293366,0
148.5213526948618,0.1004697831462086,0.31910076342954674,0
132.3769387530748,0.09658980842728415,0.22650898493670704,0
155.6271307507674,0.1769773766680509,0.3549526674429644,0
148.8078030922293,0.165959822232106,0.3391081509416717,1
188.93643924692228,0.1114843231054552,0.279004721635888,0
